Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
KCNJ10	gene	KCNJ10	Expert Review Green;KidGen_Magnesium v38.1.0;Expert Review Green;Victorian Clinical Genetics Services;Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	SESAME syndrome, MIM# 612780			Abnormality of the kidney;HP:0000077	21849804;19420365;19289823;11466414		False	3	100;0;0	8.20	False		ENSG00000177807	ENSG00000177807	HGNC:6256													
KCNJ16	gene	KCNJ16	Expert Review Green;Literature;Expert Review Green;Literature	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	deafness;Renal tubulopathy;Inherited renal tubular disease, MONDO:0015962, KCNJ16-related			Abnormality of the kidney;HP:0000077	33811157;33840812		False	3	100;0;0	8.20	False		ENSG00000153822	ENSG00000153822	HGNC:6262													
KCNJ5	gene	KCNJ5	Expert Review Green;KidGen_AldoHypertension v38.1.0;Expert Review Green;KidGen_AldoHypertension v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hyperaldosteronism, familial, type III, MIM# 613677			Abnormality of the kidney;HP:0000077	24574546;22203740;24420545;21311022		False	3	100;0;0	8.20	False		ENSG00000120457	ENSG00000120457	HGNC:6266													
KDM6A	gene	KDM6A	Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000147050	ENSG00000147050	HGNC:12637													
KIF14	gene	KIF14	Expert Review Green;Expert Review Green;Literature;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Microcephaly 20, primary, autosomal recessive, OMIM #617914;?Meckel syndrome 12, OMIM #616258			Abnormality of the kidney;HP:0000077	PMID: 30388224. 24128419		False	3	100;0;0	8.20	True		ENSG00000118193	ENSG00000118193	HGNC:19181													
KLHL3	gene	KLHL3	Expert Review Green;KidGen_AldoHypertension v38.1.0;Expert Review Green;KidGen_AldoHypertension v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Pseudohypoaldosteronism, type IID, MIM# 614495			Abnormality of the kidney;HP:0000077	24821705;34022862;22406640;22266938;32462939		False	3	100;0;0	8.20	False		ENSG00000146021	ENSG00000146021	HGNC:6354													
KMT2D	gene	KMT2D	Expert Review Green;Victorian Clinical Genetics Services;Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000167548	ENSG00000167548	HGNC:7133													
KYNU	gene	KYNU	NHS GMS;Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Vertebral, cardiac, renal, and limb defects syndrome 2, MIM#617661			Abnormality of the kidney;HP:0000077	28792876		False	3	100;0;0	8.20	True		ENSG00000115919	ENSG00000115919	HGNC:6469													
LAGE3	gene	LAGE3	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Galloway-Mowat syndrome 2, X-linked, MIM# 301006			Abnormality of the kidney;HP:0000077	28805828		False	3	100;0;0	8.20	True		ENSG00000196976	ENSG00000196976	HGNC:26058													
LAMA5	gene	LAMA5	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephrotic syndrome, type 26 620049			Abnormality of the kidney;HP:0000077	29534211;16790509;29764427;30808327;24130771		False	3	60;40;0	8.20	True		ENSG00000130702	ENSG00000130702	HGNC:6485													
LAMB2	gene	LAMB2	Expert Review Green;Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Pierson syndrome, MIM# 609049;Nephrotic syndrome, type 5, with or without ocular abnormalities, MIM# 614199			Abnormality of the kidney;HP:0000077	14136829;15372515;17256789		False	3	100;0;0	8.20	True		ENSG00000172037	ENSG00000172037	HGNC:6487													
LCAT	gene	LCAT	Expert Review Green;Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	"Norum disease, MIM#	245900"			Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	True		ENSG00000213398	ENSG00000213398	HGNC:6522													
LCAT	gene	LCAT	Expert Review Green;KidGen_MetabolicRenal v38.1.0;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Lecithin:Cholesterol Acyltransferase Deficiency, MIM# 245900;Fish-Eye disease, MIM# 136120			Abnormality of the kidney;HP:0000077	6624548;30720493		False	3	100;0;0	8.20	False		ENSG00000213398	ENSG00000213398	HGNC:6522													
LIFR	gene	LIFR	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	CAKUT			Abnormality of the kidney;HP:0000077	28334964		False	3	0;100;0	8.20	True		ENSG00000113594	ENSG00000113594	HGNC:6597													
LMX1B	gene	LMX1B	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Nail-patella syndrome (MIM#161200), MONDO:0008061;LMX1B-related nephropathy;Focal segmental glomerulosclerosis-10 (FSGS10), MIM#256020			Abnormality of the kidney;HP:0000077	27450397;32457516		False	3	100;0;0	8.20	True		ENSG00000136944	ENSG00000136944	HGNC:6654													
LRIG2	gene	LRIG2	Expert Review Green;Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000198799	ENSG00000198799	HGNC:20889													
LRP2	gene	LRP2	Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Donnai-Barrow syndrome, MIM#222448			Abnormality of the kidney;HP:0000077	PMID: 17632512		False	3	100;0;0	8.20	True		ENSG00000081479	ENSG00000081479	HGNC:6694													
LRP4	gene	LRP4	Expert Review Green;Victorian Clinical Genetics Services;Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000134569	ENSG00000134569	HGNC:6696													
LYZ	gene	LYZ	Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Amyloidosis, renal, MIM#105200			Abnormality of the kidney;HP:0000077	PubMed: 1808634;8464497;15745733,		False	3	100;0;0	8.20	True		ENSG00000090382	ENSG00000090382	HGNC:6740													
LZTFL1	gene	LZTFL1	Expert Review Green;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome 17 (MIM#615994)			Abnormality of the kidney;HP:0000077	22510444;23692385;27312011;22072986		False	3	100;0;0	8.20	True		ENSG00000163818	ENSG00000163818	HGNC:6741													
MAFB	gene	MAFB	Expert Review Green;Expert Review Green;Literature;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Multicentric carpotarsal osteolysis syndrome, OMIM#166300			Abnormality of the kidney;HP:0000077	PMID: 30208859;29396697;23956186		False	3	100;0;0	8.20	True		ENSG00000204103	ENSG00000204103	HGNC:6408													
MAGED2	gene	MAGED2	Expert Review Green;Victorian Clinical Genetics Services;Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Bartter syndrome, type 5, antenatal, transient, MIM# 300971			Abnormality of the kidney;HP:0000077	34895150;35668994;27120771		False	3	50;50;0	8.20	False		ENSG00000102316	ENSG00000102316	HGNC:16353													
MAGI2	gene	MAGI2	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephrotic syndrome, type 15, MIM# 617609			Abnormality of the kidney;HP:0000077	27932480;25108225;25271328;31171376;31010479		False	3	100;0;0	8.20	True		ENSG00000187391	ENSG00000187391	HGNC:18957													
MAPKBP1	gene	MAPKBP1	Expert Review Green;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 20, MIM# 617271;MONDO:0014997			Abnormality of the kidney;HP:0000077	28089251;33623699;32505465;32055034		False	3	100;0;0	8.20	True		ENSG00000137802	ENSG00000137802	HGNC:29536													
MEN1	gene	MEN1	Expert Review Green;Expert list;Expert list;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Multiple endocrine neoplasia 1 MIM#131100			Abnormality of the kidney;HP:0000077	31797261, 14985373		False	3	100;0;0	8.20	False		ENSG00000133895	ENSG00000133895	HGNC:7010													
MKKS	gene	MKKS	Expert Review Green;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome 6 (MIM#605231);McKusick-Kaufman syndrome, MIM# 236700			Abnormality of the kidney;HP:0000077	10802661;10973251		False	3	100;0;0	8.20	True		ENSG00000125863	ENSG00000125863	HGNC:7108													
MKS1	gene	MKS1	Expert Review Green;KidGen_CilioNephronop v38.1.0;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome 13, MIM# 615990;MONDO:0014441;Meckel syndrome 1, MIM# 249000			Abnormality of the kidney;HP:0000077	18327255;24608809;17377820		False	3	100;0;0	8.20	True		ENSG00000011143	ENSG00000011143	HGNC:7121													
MMACHC	gene	MMACHC	NHS GMS;Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Methylmalonic aciduria and homocystinuria, cblC type, MIM#277400			Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	True		ENSG00000132763	ENSG00000132763	HGNC:24525													
MOCOS	gene	MOCOS	Expert Review Green;Expert Review;Expert Review Green;Expert Review	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Xanthinuria type II, MIM#603592			Abnormality of the kidney;HP:0000077	17368066;34356852;11302742;32073534;14624414;27919260;25967871;30758870		False	3	100;0;0	8.20	False		ENSG00000075643	ENSG00000075643	HGNC:18234													
MUC1	gene	MUC1	Expert Review Green;KidGen_Tubulointerstitial v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Medullary cystic kidney disease 1, MIM# 174000			Abnormality of the kidney;HP:0000077	23396133		False	3	100;0;0	8.20	True		ENSG00000185499	ENSG00000185499	HGNC:7508													
MUC1	gene	MUC1	Expert Review Green;KidGen_Cystic v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	0;0;0	8.20	False		ENSG00000185499	ENSG00000185499	HGNC:7508													
MUT	gene	MUT	Expert Review Green;KidGen_MetabolicRenal v38.1.0;Expert Review Green;KidGen_MetabolicRenal v38.1.0;Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Methylmalonic aciduria, mut(0) type, MIM# 251000			Abnormality of the kidney;HP:0000077	1977311;11528502;12948746		False	3	100;0;0	8.20	False		ENSG00000146085	ENSG00000146085	HGNC:7526													
MYH9	gene	MYH9	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss, MIM# 155100			Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	True		ENSG00000100345	ENSG00000100345	HGNC:7579													
MYH9	gene	MYH9	Expert Review Green;Victorian Clinical Genetics Services;Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000100345	ENSG00000100345	HGNC:7579													
MYO1E	gene	MYO1E	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Glomerulosclerosis, focal segmental, 6, MIM# 614131			Abnormality of the kidney;HP:0000077	21756023;31520189;25739341;23977349		False	3	100;0;0	8.20	True		ENSG00000157483	ENSG00000157483	HGNC:7599													
MYOCD	gene	MYOCD	Expert Review Green;Literature	Kidneyome_SuperPanel		Renal and urinary tract disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Megabladder;congenital heart disease;cardiomyopathy			Abnormality of the kidney;HP:0000077	31513549		False	3	100;0;0	8.20	True		ENSG00000141052	ENSG00000141052	HGNC:16067													
NADSYN1	gene	NADSYN1	Expert Review Green;Literature	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Vertebral, cardiac, renal, and limb defects syndrome 3, MONDO:0030077;Vertebral, cardiac, renal, and limb defects syndrome 3, OMIM:618845			Abnormality of the kidney;HP:0000077	31883644		False	3	100;0;0	8.20	True		ENSG00000172890	ENSG00000172890	HGNC:29832													
NEK1	gene	NEK1	Expert Review Green;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Short-rib thoracic dysplasia 6 with or without polydactyly, MIM# 263520			Abnormality of the kidney;HP:0000077	21211617;22499340;25492405;28123176		False	3	100;0;0	8.20	True		ENSG00000137601	ENSG00000137601	HGNC:7744													
NEK8	gene	NEK8	Expert Review Green;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Renal-hepatic-pancreatic dysplasia 2, MIM# 615415;MONDO:0014174;Familial renal cystic disease MONDO:0019741, NEK8-related, dominant			Abnormality of the kidney;HP:0000077	33131162;23418306;26862157;26697755;26967905;23274954;31633649		False	3	100;0;0	8.20	True		ENSG00000160602	ENSG00000160602	HGNC:13387													
NFIA	gene	NFIA	Expert Review Green;Expert Review	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Brain malformations with or without urinary tract defects - MIM#613735			Abnormality of the kidney;HP:0000077	35018717;33973697;32926563		False	3	100;0;0	8.20	True		ENSG00000162599	ENSG00000162599	HGNC:7784													
NIPBL	gene	NIPBL	Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000164190	ENSG00000164190	HGNC:28862													
NLRP3	gene	NLRP3	Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Muckle-Wells syndrome, MIM#191900			Abnormality of the kidney;HP:0000077	PubMed: 11687797;28229991;27435956;31057541		False	3	100;0;0	8.20	True		ENSG00000162711	ENSG00000162711	HGNC:16400													
NOS1AP	gene	NOS1AP	Expert Review Green;Literature	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephrotic syndrome, type 22, MIM# 619155			Abnormality of the kidney;HP:0000077			False	3	50;0;50	8.20	True		ENSG00000198929	ENSG00000198929	HGNC:16859													
NOTCH2	gene	NOTCH2	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Alagille syndrome 2 (MIM#610205);Hajdu-Cheney syndrome (MIM#102500)			Abnormality of the kidney;HP:0000077	16773578;21378985;21378989		False	3	100;0;0	8.20	True		ENSG00000134250	ENSG00000134250	HGNC:7882													
NPHP1	gene	NPHP1	Expert Review Green;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 1, juvenile, MIM# 256100			Abnormality of the kidney;HP:0000077	23559409		False	3	100;0;0	8.20	True		ENSG00000144061	ENSG00000144061	HGNC:7905													
NPHP3	gene	NPHP3	Expert Review Green;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 3, MIM# 604387;Renal-hepatic-pancreatic dysplasia 1, MIM# 208540			Abnormality of the kidney;HP:0000077	19177160;34013113;33323469;32341812;28921755		False	3	100;0;0	8.20	True		ENSG00000113971	ENSG00000113971	HGNC:7907													
NPHP3	gene	NPHP3	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Renal-hepatic-pancreatic dysplasia 1, MIM# 208540			Abnormality of the kidney;HP:0000077			False	3	50;0;50	8.20	True		ENSG00000113971	ENSG00000113971	HGNC:7907													
